no FSDP port specified; using open port for FSDP: 46645
seed: 0
exp_name: hh_dpo_gpt2l_paper_params
batch_size: 64
eval_batch_size: 32
debug: false
fsdp_port: 46645
datasets:
- hh
wandb:
  enabled: false
  entity: null
  project: direct-preference-optimization
local_dirs:
- /scr-ssd
- /scr
- /home/mila/j/jonathan.colaco-carr/scratch
sample_during_eval: false
n_eval_model_samples: 16
do_first_eval: true
local_run_dir: /home/mila/j/jonathan.colaco-carr/scratch/jonathan.colaco-carr/hh_dpo_gpt2l_paper_params_2024-03-16_11-02-04_015953
lr: 1.0e-06
gradient_accumulation_steps: 2
max_grad_norm: 10.0
max_length: 512
max_prompt_length: 256
n_epochs: 1
n_examples: null
n_eval_examples: 256
trainer: FSDPTrainer
optimizer: RMSprop
warmup_steps: 150
activation_checkpointing: false
eval_every: 40000
minimum_log_interval_secs: 1.0
model:
  name_or_path: gpt2-large
  tokenizer_name_or_path: null
  archive: /home/mila/j/jonathan.colaco-carr/scratch/jonathan.colaco-carr/hh_sft_gpt2l_paper_params_2024-03-16_00-40-52_791603/LATEST/policy.pt
  block_name: GPT2Block
  policy_dtype: float32
  fsdp_policy_mp: bfloat16
  reference_dtype: float16
loss:
  name: dpo
  beta: 0.1
  label_smoothing: 0
  reference_free: false

================================================================================
Writing to cn-i001.server.mila.quebec:/home/mila/j/jonathan.colaco-carr/scratch/jonathan.colaco-carr/hh_dpo_gpt2l_paper_params_2024-03-16_11-02-04_015953
================================================================================
building policy
building reference model
loading pre-trained weights at step 159936 from /home/mila/j/jonathan.colaco-carr/scratch/jonathan.colaco-carr/hh_sft_gpt2l_paper_params_2024-03-16_00-40-52_791603/LATEST/policy.pt with metrics {}
loaded pre-trained weights
starting 4 processes for FSDP training
setting RLIMIT_NOFILE soft limit to 131072 from 1024
0 initializing distributed
Creating trainer on process 0 with world size 4
Loading tokenizer gpt2-large
Loaded train data iterator
Loading HH dataset (test split) from Huggingface...
done
FINISHED 256 EXAMPLES on test split
Loaded 8 eval batches of size 32
Sharding policy...
Sharding reference model...
Loaded model on rank 0
Using RMSprop optimizer
Loading HH dataset (train split) from Huggingface...
done
Running evaluation after 0 train examples
eval after 0: {'rewards_eval/chosen': '-0.0011597', 'rewards_eval/rejected': '-0.0010047', 'rewards_eval/accuracies': '0.45312', 'rewards_eval/margins': '-0.00015497', 'logps_eval/rejected': '-127.4', 'logps_eval/chosen': '-137.03', 'loss/eval': '0.69331'}
train stats after 64 examples: {'rewards_train/chosen': '-0.00044427', 'rewards_train/rejected': '-0.00056669', 'rewards_train/accuracies': '0.42188', 'rewards_train/margins': '0.00012242', 'logps_train/rejected': '-127.16', 'logps_train/chosen': '-143.36', 'loss/train': '0.69321', 'examples_per_second': '27.596', 'grad_norm': '4.7892', 'counters/examples': 64, 'counters/updates': 1}
train stats after 768 examples: {'rewards_train/chosen': '-0.0003915', 'rewards_train/rejected': '-0.002081', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.0016895', 'logps_train/rejected': '-158.31', 'logps_train/chosen': '-151.72', 'loss/train': '0.69244', 'examples_per_second': '30.382', 'grad_norm': '4.976', 'counters/examples': 768, 'counters/updates': 12}
train stats after 832 examples: {'rewards_train/chosen': '0.00046148', 'rewards_train/rejected': '9.6768e-05', 'rewards_train/accuracies': '0.4375', 'rewards_train/margins': '0.00036472', 'logps_train/rejected': '-143.7', 'logps_train/chosen': '-117.57', 'loss/train': '0.69307', 'examples_per_second': '30.634', 'grad_norm': '4.6916', 'counters/examples': 832, 'counters/updates': 13}
train stats after 896 examples: {'rewards_train/chosen': '-0.0032277', 'rewards_train/rejected': '-0.0028044', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '-0.00042328', 'logps_train/rejected': '-154.73', 'logps_train/chosen': '-121.04', 'loss/train': '0.69344', 'examples_per_second': '30.618', 'grad_norm': '4.8707', 'counters/examples': 896, 'counters/updates': 14}
train stats after 960 examples: {'rewards_train/chosen': '0.00011511', 'rewards_train/rejected': '-0.0017223', 'rewards_train/accuracies': '0.51562', 'rewards_train/margins': '0.0018374', 'logps_train/rejected': '-146.49', 'logps_train/chosen': '-155.45', 'loss/train': '0.69232', 'examples_per_second': '30.471', 'grad_norm': '4.9789', 'counters/examples': 960, 'counters/updates': 15}
train stats after 1024 examples: {'rewards_train/chosen': '-0.0024792', 'rewards_train/rejected': '-0.0024442', 'rewards_train/accuracies': '0.46875', 'rewards_train/margins': '-3.4985e-05', 'logps_train/rejected': '-156.82', 'logps_train/chosen': '-140.81', 'loss/train': '0.69327', 'examples_per_second': '30.656', 'grad_norm': '4.7616', 'counters/examples': 1024, 'counters/updates': 16}
train stats after 1088 examples: {'rewards_train/chosen': '-0.00027923', 'rewards_train/rejected': '-0.0027635', 'rewards_train/accuracies': '0.48438', 'rewards_train/margins': '0.0024842', 'logps_train/rejected': '-126.4', 'logps_train/chosen': '-129.26', 'loss/train': '0.692', 'examples_per_second': '31.425', 'grad_norm': '4.6487', 'counters/examples': 1088, 'counters/updates': 17}
train stats after 1152 examples: {'rewards_train/chosen': '-0.001451', 'rewards_train/rejected': '-0.0032224', 'rewards_train/accuracies': '0.57812', 'rewards_train/margins': '0.0017714', 'logps_train/rejected': '-120.62', 'logps_train/chosen': '-127.43', 'loss/train': '0.69232', 'examples_per_second': '30.587', 'grad_norm': '4.6898', 'counters/examples': 1152, 'counters/updates': 18}
train stats after 1216 examples: {'rewards_train/chosen': '-0.0049152', 'rewards_train/rejected': '-0.0047089', 'rewards_train/accuracies': '0.53125', 'rewards_train/margins': '-0.00020631', 'logps_train/rejected': '-116.77', 'logps_train/chosen': '-142.13', 'loss/train': '0.69335', 'examples_per_second': '28.995', 'grad_norm': '4.5359', 'counters/examples': 1216, 'counters/updates': 19}
train stats after 1280 examples: {'rewards_train/chosen': '0.00026037', 'rewards_train/rejected': '-0.0059386', 'rewards_train/accuracies': '0.625', 'rewards_train/margins': '0.0061989', 'logps_train/rejected': '-132.79', 'logps_train/chosen': '-115.4', 'loss/train': '0.69012', 'examples_per_second': '30.565', 'grad_norm': '4.5442', 'counters/examples': 1280, 'counters/updates': 20}
train stats after 1344 examples: {'rewards_train/chosen': '-0.0046898', 'rewards_train/rejected': '0.0010372', 'rewards_train/accuracies': '0.40625', 'rewards_train/margins': '-0.005727', 'logps_train/rejected': '-113.21', 'logps_train/chosen': '-131.17', 'loss/train': '0.69611', 'examples_per_second': '30.829', 'grad_norm': '4.7068', 'counters/examples': 1344, 'counters/updates': 21}
train stats after 1408 examples: {'rewards_train/chosen': '0.0024264', 'rewards_train/rejected': '-0.0057208', 'rewards_train/accuracies': '0.59375', 'rewards_train/margins': '0.0081472', 'logps_train/rejected': '-146.14', 'logps_train/chosen': '-156.02', 'loss/train': '0.6892', 'examples_per_second': '30.542', 'grad_norm': '4.8104', 'counters/examples': 1408, 'counters/updates': 22}
train stats after 1472 examples: {'rewards_train/chosen': '-0.00031261', 'rewards_train/rejected': '-0.0015807', 'rewards_train/accuracies': '0.51562', 'rewards_train/margins': '0.0012681', 'logps_train/rejected': '-143.94', 'logps_train/chosen': '-146.83', 'loss/train': '0.69271', 'examples_per_second': '30.51', 'grad_norm': '5.5245', 'counters/examples': 1472, 'counters/updates': 23}
train stats after 1536 examples: {'rewards_train/chosen': '-0.0017755', 'rewards_train/rejected': '-0.0065267', 'rewards_train/accuracies': '0.5625', 'rewards_train/margins': '0.0047512', 'logps_train/rejected': '-127.78', 'logps_train/chosen': '-133.4', 'loss/train': '0.69089', 'examples_per_second': '30.646', 'grad_norm': '4.6749', 'counters/examples': 1536, 'counters/updates': 24}
train stats after 1600 examples: {'rewards_train/chosen': '-0.0028384', 'rewards_train/rejected': '0.00060992', 'rewards_train/accuracies': '0.45312', 'rewards_train/margins': '-0.0034483', 'logps_train/rejected': '-142.85', 'logps_train/chosen': '-146.96', 'loss/train': '0.69501', 'examples_per_second': '30.637', 'grad_norm': '5.0111', 'counters/examples': 1600, 'counters/updates': 25}
train stats after 1664 examples: {'rewards_train/chosen': '-0.0025206', 'rewards_train/rejected': '-0.0029612', 'rewards_train/accuracies': '0.46875', 'rewards_train/margins': '0.00044063', 'logps_train/rejected': '-165.32', 'logps_train/chosen': '-178.18', 'loss/train': '0.69305', 'examples_per_second': '30.39', 'grad_norm': '5.0125', 'counters/examples': 1664, 'counters/updates': 26}
train stats after 1728 examples: {'rewards_train/chosen': '-0.0033504', 'rewards_train/rejected': '-0.0059592', 'rewards_train/accuracies': '0.53125', 'rewards_train/margins': '0.0026088', 'logps_train/rejected': '-119.29', 'logps_train/chosen': '-130.16', 'loss/train': '0.69196', 'examples_per_second': '30.329', 'grad_norm': '4.5347', 'counters/examples': 1728, 'counters/updates': 27}
train stats after 1792 examples: {'rewards_train/chosen': '-0.0068442', 'rewards_train/rejected': '-6.7352e-07', 'rewards_train/accuracies': '0.39062', 'rewards_train/margins': '-0.0068436', 'logps_train/rejected': '-142.76', 'logps_train/chosen': '-164.56', 'loss/train': '0.69668', 'examples_per_second': '30.605', 'grad_norm': '5.0994', 'counters/examples': 1792, 'counters/updates': 28}
train stats after 1856 examples: {'rewards_train/chosen': '0.00010188', 'rewards_train/rejected': '-0.00094633', 'rewards_train/accuracies': '0.45312', 'rewards_train/margins': '0.0010482', 'logps_train/rejected': '-138.24', 'logps_train/chosen': '-139.56', 'loss/train': '0.69279', 'examples_per_second': '30.4', 'grad_norm': '4.839', 'counters/examples': 1856, 'counters/updates': 29}
train stats after 1920 examples: {'rewards_train/chosen': '-0.0023491', 'rewards_train/rejected': '-0.007622', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '0.0052729', 'logps_train/rejected': '-118.3', 'logps_train/chosen': '-125.98', 'loss/train': '0.69066', 'examples_per_second': '30.544', 'grad_norm': '4.4392', 'counters/examples': 1920, 'counters/updates': 30}
train stats after 1984 examples: {'rewards_train/chosen': '-0.0019479', 'rewards_train/rejected': '-0.0057855', 'rewards_train/accuracies': '0.46875', 'rewards_train/margins': '0.0038377', 'logps_train/rejected': '-131.05', 'logps_train/chosen': '-118.33', 'loss/train': '0.69136', 'examples_per_second': '31.739', 'grad_norm': '4.5238', 'counters/examples': 1984, 'counters/updates': 31}
train stats after 2048 examples: {'rewards_train/chosen': '-0.0036254', 'rewards_train/rejected': '-0.0080255', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.0044001', 'logps_train/rejected': '-131.06', 'logps_train/chosen': '-150.79', 'loss/train': '0.69109', 'examples_per_second': '30.425', 'grad_norm': '4.6354', 'counters/examples': 2048, 'counters/updates': 32}
train stats after 2112 examples: {'rewards_train/chosen': '-0.0080671', 'rewards_train/rejected': '-0.0040357', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '-0.0040314', 'logps_train/rejected': '-165.7', 'logps_train/chosen': '-194.98', 'loss/train': '0.69537', 'examples_per_second': '28.954', 'grad_norm': '5.5726', 'counters/examples': 2112, 'counters/updates': 33}
train stats after 2176 examples: {'rewards_train/chosen': '-0.0038112', 'rewards_train/rejected': '-0.0068259', 'rewards_train/accuracies': '0.48438', 'rewards_train/margins': '0.0030147', 'logps_train/rejected': '-160.03', 'logps_train/chosen': '-160.99', 'loss/train': '0.69183', 'examples_per_second': '30.636', 'grad_norm': '4.995', 'counters/examples': 2176, 'counters/updates': 34}
train stats after 2240 examples: {'rewards_train/chosen': '-2.2697e-05', 'rewards_train/rejected': '-0.0046103', 'rewards_train/accuracies': '0.5625', 'rewards_train/margins': '0.0045876', 'logps_train/rejected': '-127.52', 'logps_train/chosen': '-136.43', 'loss/train': '0.69096', 'examples_per_second': '30.526', 'grad_norm': '4.691', 'counters/examples': 2240, 'counters/updates': 35}
train stats after 2304 examples: {'rewards_train/chosen': '-0.0026725', 'rewards_train/rejected': '-0.0061934', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '0.0035209', 'logps_train/rejected': '-166.62', 'logps_train/chosen': '-127.72', 'loss/train': '0.69157', 'examples_per_second': '29.104', 'grad_norm': '4.888', 'counters/examples': 2304, 'counters/updates': 36}
train stats after 2368 examples: {'rewards_train/chosen': '-0.00035178', 'rewards_train/rejected': '0.00047577', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '-0.00082755', 'logps_train/rejected': '-106.43', 'logps_train/chosen': '-120.66', 'loss/train': '0.69371', 'examples_per_second': '29.48', 'grad_norm': '4.4106', 'counters/examples': 2368, 'counters/updates': 37}
train stats after 2432 examples: {'rewards_train/chosen': '0.001344', 'rewards_train/rejected': '0.00079482', 'rewards_train/accuracies': '0.51562', 'rewards_train/margins': '0.00054921', 'logps_train/rejected': '-133.59', 'logps_train/chosen': '-118.85', 'loss/train': '0.69303', 'examples_per_second': '29.97', 'grad_norm': '4.4927', 'counters/examples': 2432, 'counters/updates': 38}
train stats after 2496 examples: {'rewards_train/chosen': '-0.0068142', 'rewards_train/rejected': '-0.010385', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.0035712', 'logps_train/rejected': '-125.97', 'logps_train/chosen': '-146.99', 'loss/train': '0.69159', 'examples_per_second': '29.098', 'grad_norm': '4.9163', 'counters/examples': 2496, 'counters/updates': 39}
train stats after 2560 examples: {'rewards_train/chosen': '-0.0096732', 'rewards_train/rejected': '-0.0063798', 'rewards_train/accuracies': '0.45312', 'rewards_train/margins': '-0.0032934', 'logps_train/rejected': '-136.86', 'logps_train/chosen': '-171.29', 'loss/train': '0.69507', 'examples_per_second': '29.024', 'grad_norm': '4.9075', 'counters/examples': 2560, 'counters/updates': 40}
train stats after 2624 examples: {'rewards_train/chosen': '-0.00092241', 'rewards_train/rejected': '-0.00057413', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '-0.00034829', 'logps_train/rejected': '-128.12', 'logps_train/chosen': '-143.05', 'loss/train': '0.69359', 'examples_per_second': '30.726', 'grad_norm': '4.704', 'counters/examples': 2624, 'counters/updates': 41}
train stats after 2688 examples: {'rewards_train/chosen': '-0.0080902', 'rewards_train/rejected': '-0.0091969', 'rewards_train/accuracies': '0.48438', 'rewards_train/margins': '0.0011067', 'logps_train/rejected': '-162.56', 'logps_train/chosen': '-167.61', 'loss/train': '0.6929', 'examples_per_second': '30.598', 'grad_norm': '5.2251', 'counters/examples': 2688, 'counters/updates': 42}
train stats after 2752 examples: {'rewards_train/chosen': '-0.0067006', 'rewards_train/rejected': '-0.0094542', 'rewards_train/accuracies': '0.53125', 'rewards_train/margins': '0.0027535', 'logps_train/rejected': '-122.89', 'logps_train/chosen': '-135.77', 'loss/train': '0.692', 'examples_per_second': '30.443', 'grad_norm': '4.6819', 'counters/examples': 2752, 'counters/updates': 43}
train stats after 2816 examples: {'rewards_train/chosen': '-0.0057277', 'rewards_train/rejected': '-0.0045875', 'rewards_train/accuracies': '0.4375', 'rewards_train/margins': '-0.0011402', 'logps_train/rejected': '-145.3', 'logps_train/chosen': '-166.97', 'loss/train': '0.694', 'examples_per_second': '29.722', 'grad_norm': '5.0698', 'counters/examples': 2816, 'counters/updates': 44}
train stats after 2880 examples: {'rewards_train/chosen': '-0.0036516', 'rewards_train/rejected': '-0.0073761', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.0037245', 'logps_train/rejected': '-186.18', 'logps_train/chosen': '-151.93', 'loss/train': '0.69153', 'examples_per_second': '30.6', 'grad_norm': '5.0502', 'counters/examples': 2880, 'counters/updates': 45}
train stats after 2944 examples: {'rewards_train/chosen': '0.0011082', 'rewards_train/rejected': '-0.010993', 'rewards_train/accuracies': '0.59375', 'rewards_train/margins': '0.012101', 'logps_train/rejected': '-149.1', 'logps_train/chosen': '-148.38', 'loss/train': '0.68747', 'examples_per_second': '30.517', 'grad_norm': '4.8061', 'counters/examples': 2944, 'counters/updates': 46}
train stats after 3008 examples: {'rewards_train/chosen': '-0.0057346', 'rewards_train/rejected': '-0.0057895', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '5.4922e-05', 'logps_train/rejected': '-104.4', 'logps_train/chosen': '-151.25', 'loss/train': '0.69339', 'examples_per_second': '30.426', 'grad_norm': '4.6469', 'counters/examples': 3008, 'counters/updates': 47}
train stats after 3072 examples: {'rewards_train/chosen': '-0.0073936', 'rewards_train/rejected': '-0.014989', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.0075958', 'logps_train/rejected': '-135.39', 'logps_train/chosen': '-146.98', 'loss/train': '0.68971', 'examples_per_second': '30.585', 'grad_norm': '4.8603', 'counters/examples': 3072, 'counters/updates': 48}
train stats after 3136 examples: {'rewards_train/chosen': '-0.0012837', 'rewards_train/rejected': '-0.012049', 'rewards_train/accuracies': '0.5625', 'rewards_train/margins': '0.010765', 'logps_train/rejected': '-151.88', 'logps_train/chosen': '-132.26', 'loss/train': '0.68812', 'examples_per_second': '30.827', 'grad_norm': '4.7973', 'counters/examples': 3136, 'counters/updates': 49}
train stats after 3200 examples: {'rewards_train/chosen': '-0.0059654', 'rewards_train/rejected': '-0.018289', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '0.012324', 'logps_train/rejected': '-172.07', 'logps_train/chosen': '-165.4', 'loss/train': '0.6873', 'examples_per_second': '29.606', 'grad_norm': '5.2377', 'counters/examples': 3200, 'counters/updates': 50}
train stats after 3264 examples: {'rewards_train/chosen': '-0.0016079', 'rewards_train/rejected': '-0.012087', 'rewards_train/accuracies': '0.59375', 'rewards_train/margins': '0.010479', 'logps_train/rejected': '-104.61', 'logps_train/chosen': '-103.28', 'loss/train': '0.68823', 'examples_per_second': '29.11', 'grad_norm': '4.2461', 'counters/examples': 3264, 'counters/updates': 51}
train stats after 3328 examples: {'rewards_train/chosen': '-0.012814', 'rewards_train/rejected': '-0.014486', 'rewards_train/accuracies': '0.5625', 'rewards_train/margins': '0.0016714', 'logps_train/rejected': '-168.74', 'logps_train/chosen': '-153.7', 'loss/train': '0.69275', 'examples_per_second': '30.714', 'grad_norm': '5.1013', 'counters/examples': 3328, 'counters/updates': 52}
train stats after 3392 examples: {'rewards_train/chosen': '-0.01009', 'rewards_train/rejected': '-0.0022524', 'rewards_train/accuracies': '0.45312', 'rewards_train/margins': '-0.0078373', 'logps_train/rejected': '-161.65', 'logps_train/chosen': '-169.72', 'loss/train': '0.69743', 'examples_per_second': '30.353', 'grad_norm': '5.3628', 'counters/examples': 3392, 'counters/updates': 53}
train stats after 3456 examples: {'rewards_train/chosen': '0.0042337', 'rewards_train/rejected': '-0.012489', 'rewards_train/accuracies': '0.59375', 'rewards_train/margins': '0.016723', 'logps_train/rejected': '-131.11', 'logps_train/chosen': '-158.48', 'loss/train': '0.6852', 'examples_per_second': '30.62', 'grad_norm': '4.805', 'counters/examples': 3456, 'counters/updates': 54}
train stats after 3520 examples: {'rewards_train/chosen': '-0.0016619', 'rewards_train/rejected': '-0.013611', 'rewards_train/accuracies': '0.5', 'rewards_train/margins': '0.011949', 'logps_train/rejected': '-120.24', 'logps_train/chosen': '-134.82', 'loss/train': '0.68762', 'examples_per_second': '30.383', 'grad_norm': '4.599', 'counters/examples': 3520, 'counters/updates': 55}
train stats after 3584 examples: {'rewards_train/chosen': '-0.0037439', 'rewards_train/rejected': '-0.0049868', 'rewards_train/accuracies': '0.48438', 'rewards_train/margins': '0.001243', 'logps_train/rejected': '-165.76', 'logps_train/chosen': '-155.76', 'loss/train': '0.69283', 'examples_per_second': '30.718', 'grad_norm': '5.0588', 'counters/examples': 3584, 'counters/updates': 56}
train stats after 3648 examples: {'rewards_train/chosen': '-0.0063863', 'rewards_train/rejected': '-0.01667', 'rewards_train/accuracies': '0.53125', 'rewards_train/margins': '0.010284', 'logps_train/rejected': '-126.99', 'logps_train/chosen': '-154.26', 'loss/train': '0.68853', 'examples_per_second': '30.568', 'grad_norm': '4.7733', 'counters/examples': 3648, 'counters/updates': 57}
train stats after 3712 examples: {'rewards_train/chosen': '0.003415', 'rewards_train/rejected': '-0.0096237', 'rewards_train/accuracies': '0.54688', 'rewards_train/margins': '0.013039', 'logps_train/rejected': '-161.42', 'logps_train/chosen': '-157.61', 'loss/train': '0.6871', 'examples_per_second': '30.455', 'grad_norm': '5.1079', 'counters/examples': 3712, 'counters/updates': 58}
train stats after 3776 examples: {'rewards_train/chosen': '-0.0029848', 'rewards_train/rejected': '-0.011678', 'rewards_train/accuracies': '0.60938', 'rewards_train/margins': '0.0086931', 'logps_train/rejected': '-135.26', 'logps_train/chosen': '-144.75', 'loss/train': '0.68927', 'examples_per_second': '30.501', 'grad_norm': '4.8007', 'counters/examples': 3776, 'counters/updates': 59}
train stats after 3840 examples: {'rewards_train/chosen': '-0.015813', 'rewards_train/rejected': '-0.030642', 'rewards_train/accuracies': '0.625', 'rewards_train/margins': '0.014828', 'logps_train/rejected': '-146.43', 'logps_train/chosen': '-145.95', 'loss/train': '0.68627', 'examples_per_second': '30.589', 'grad_norm': '4.9215', 'counters/examples': 3840, 'counters/updates': 60}
train stats after 3904 examples: {'rewards_train/chosen': '0.0037563', 'rewards_train/rejected': '-0.017558', 'rewards_train/accuracies': '0.59375', 'rewards_train/margins': '0.021314', 'logps_train/rejected': '-116.56', 'logps_train/chosen': '-136.47', 'loss/train': '0.68325', 'examples_per_second': '30.57', 'grad_norm': '4.4834', 'counters/examples': 3904, 'counters/updates': 61}
